Column1.taxCode,Column1.description,Column1.parentTaxCode,Column1.isPhysical,Column1.isActive
PC040610,Clothing and Related Products (Business to Consumer) / Infant and Toddler Clothing and Footwear / Ages 5 Years or Less,PC040000,VERDADEIRO,VERDADEIRO
OA020500,Admissions / Events Other Than Entertainment or Amusement,OA020000,FALSO,VERDADEIRO
SI010001,Information services / Canned data / Delivered in tangible form,S0000000,VERDADEIRO,VERDADEIRO
PR100300,Rental and leasing / Passenger car rental,P0000000,VERDADEIRO,VERDADEIRO
PR100330,Rental and leasing / Passenger car rental / Mandatory fees,PR100300,VERDADEIRO,VERDADEIRO
PS160842,Vapor Devices and Kits / With vape liquid / Contains nicotine,PS160800,VERDADEIRO,VERDADEIRO
PS160805,Vapor Heat Sticks,PS160800,VERDADEIRO,VERDADEIRO
PS160820,Vapor Pen / Closed / Does not contain nicotine,PS160800,VERDADEIRO,VERDADEIRO
PS160822,Vapor Pen / CBD,PS160800,VERDADEIRO,VERDADEIRO
PS160824,Vapor Pen / Refillable does not contain nicotine,PS160800,VERDADEIRO,VERDADEIRO
PS160826,Vapor Pen / CBD refill cartridge only /Greater than 5 mL,PS160800,VERDADEIRO,VERDADEIRO
PS160828,Vapor Pen / Nicotine refill cartridge only  / 5 mL  or less,PS160800,VERDADEIRO,VERDADEIRO
PS160830,Vapor Pen / Does not contain Nicotine / Refill cartridge only / 5 mL or less,PS160800,VERDADEIRO,VERDADEIRO
PS160836,Vapor Liquids / Does not contain nicotine /greater than 5 mL,PS160800,VERDADEIRO,VERDADEIRO
PS160838,Vapor Liquids / Contains nicotine / Greater than 5 mL,PS160800,VERDADEIRO,VERDADEIRO
FR010300,Delivery by Personal Vehicle / Third-Party Mobile Platform,FR000000,FALSO,VERDADEIRO
PC030611,Clothing and Related Products (Business to Business) / Swimwear / Ages 5 Years or Less,PC030000,VERDADEIRO,VERDADEIRO
PC040611,Clothing and Related Products (Business to Consumer) / Swimwear / Ages 5 Years or Less,PC040000,VERDADEIRO,VERDADEIRO
PC030000,Clothing And Related Products (Business-To-Business),P0000000,VERDADEIRO,FALSO
PF050101,Food And Food Ingredients-beverages (carbonated beverages)100% juice content,PF050110,VERDADEIRO,FALSO
PF050200,Food And Food Ingredients-beverages (non-carbonated beverages),PF050000,VERDADEIRO,FALSO
PF050202,Food And Food Ingredients-beverages (non-carbonated beverages)-99%-70% juice content,PF050200,VERDADEIRO,FALSO
PF050203,Food And Food Ingredients-beverages (non-carbonated beverages)-69%-51% juice content,PF050200,VERDADEIRO,FALSO
PF050204,Food And Food Ingredients-beverages (non-carbonated beverages)-50%-25% juice content,PF050200,VERDADEIRO,FALSO
PF050205,Food And Food Ingredients-beverages (non-carbonated beverages)--24%-15% juice content,PF050200,VERDADEIRO,FALSO
PF050311,Food And Food Ingredients-candy-Candy item marketed as a candy item,PF050310,VERDADEIRO,FALSO
PF050600,"Food And Food Ingredients-dietary food (specialty, nutritional supplement)",PF050000,VERDADEIRO,FALSO
PF050802,"Food And Food Ingredients-health food (specialty, nutritional supplement)-Other health food products",PF050800,VERDADEIRO,FALSO
PH050100,Health Care Products - Drugs for human use,PH050000,VERDADEIRO,FALSO
PH050200,Health Care Products-durable medical equipment,PH050000,VERDADEIRO,FALSO
PH050201,Health Care Products-durable medical equipment-without a prescription,PH050200,VERDADEIRO,FALSO
PH050202,Health Care Products-durable medical equipment-with a prescription,PH050200,VERDADEIRO,FALSO
PH050300,Health Care Products-mobility enhancing equipment,PH050000,VERDADEIRO,FALSO
PS050000,School Related Products (Business-To-Business),P0000000,VERDADEIRO,FALSO
FR000000,Freight,PF050900,FALSO,FALSO
D0000000,Digital goods,PF050000,FALSO,FALSO
DA030000,Digital goods: Art (Digital Only -- No Physical Media),D0000000,FALSO,FALSO
DB020000,Digital goods: Books (Digital Only -- No Physical Media),D0000000,FALSO,FALSO
DG010000,Digital goods: Games,D0000000,VERDADEIRO,FALSO
DM020000,Digital goods: Mailing Lists,D0000000,VERDADEIRO,FALSO
DM030000,Digital goods: Movies,D0000000,VERDADEIRO,FALSO
DM040000,Digital goods: Music,D0000000,VERDADEIRO,FALSO
DP010000,Digital goods: Photographs,D0000000,VERDADEIRO,FALSO
DV010000,Digital goods: Videos,D0000000,VERDADEIRO,FALSO
SC070100,Computer Software Implementation - Associated With the Sale of Software-prewritten software,SC070000,FALSO,FALSO
SC070200,Computer Software Implementation - Associated With the Sale of Software-custom software,SC070000,FALSO,FALSO
SC080100,Computer Software Implementation - Not Associated With the Sale of Software-prewritten software,SC080000,FALSO,FALSO
SC080200,Computer Software Implementation - Not Associated With the Sale of Software-custom software,SC080000,FALSO,FALSO
SC090100,Computer Software Maintenance (custom software)-optional (electronically downloaded),SC090000,FALSO,FALSO
SC100100,Computer Software Maintenance (prewritten software)-optional (electronically downloaded),SC100000,FALSO,FALSO
SC130100,Computer software technical services (prewritten software)-optional (electronically downloaded),S0000000,FALSO,FALSO
SA090000,Automotive,S0000000,FALSO,FALSO
SC070000,"Computer Software Implementation (implementation, installation and training) - Associated With the Sale of Software",S0000000,FALSO,FALSO
SC080000,"Computer Software Implementation (implementation, installation and training) - Not Associated With the Sale of Software",S0000000,FALSO,FALSO
SC090000,Computer Software Maintenance Contracts/Agreements (custom software),S0000000,FALSO,FALSO
SC100000,Computer Software Maintenance Contracts/Agreements (prewritten software),S0000000,FALSO,FALSO
SC120000,Computer software technical services (custom software),SC100000,FALSO,FALSO
SC130000,Computer software technical services (prewritten software),SC100000,FALSO,FALSO
SI020000,Installation,S0000000,FALSO,FALSO
SM060000,Motorcycle / ATV Services,S0000000,FALSO,FALSO
SR060000,Repair (other),S0000000,FALSO,FALSO
PC040000,Clothing And Related Products (Business-To-Customer),P0000000,VERDADEIRO,FALSO
OD020000,Dues/Membership Fee,O0000000,FALSO,FALSO
ON010000,Non-Refundable Deposits,O0000000,FALSO,FALSO
SC070300,Computer Software Implementation-Training Only,SC070000,FALSO,FALSO
SC080300,Computer Software Implementation - Not Associated With the Sale of Software-Training Only,SC080000,FALSO,FALSO
SC090300,Computer Software Maintenance (custom software)-optional (load and leave),SC090000,FALSO,FALSO
SC090500,Computer Software Maintenance (custom software)-optional (physical media),SC090000,FALSO,FALSO
SC100300,Computer Software Maintenance (prewritten software)-optional (load and leave),SC100000,FALSO,FALSO
SC100500,Computer Software Maintenance (prewritten software)-Computer optional (physical media),SC100000,FALSO,FALSO
SC130300,Computer software technical services (prewritten software)-optional (load and leave),SC130000,FALSO,FALSO
PF050110,Food And Food Ingredients-beverages (carbonated beverages)-Other carbonated beverage (sweetened),PF050100,VERDADEIRO,FALSO
PF050114,Food And Food Ingredients-beverages (carbonated beverages)-Water (mineral bottled),PF050110,VERDADEIRO,FALSO
PF050206,Food And Food Ingredients-beverages (non-carbonated beverages)-<15% juice content,PF050200,VERDADEIRO,FALSO
PF050214,Food And Food Ingredients-beverages (non-carbonated beverages)-Hot chocolate mixes,PF050210,VERDADEIRO,FALSO
PF050215,Food And Food Ingredients-beverages (non-carbonated beverages)-Milk products,PF050210,VERDADEIRO,FALSO
PF050219,Food And Food Ingredients-beverages (non-carbonated beverages)-Tea (bags),PF050210,VERDADEIRO,FALSO
PF050903,"Food And Food Ingredients-snacks (non-candy, no eating utensils) Ice cream =/> than a quart",PF050900,VERDADEIRO,FALSO
PF050909,"Food And Food Ingredients-snacks (non-candy, no eating utensils) Single serving - other",PF050900,VERDADEIRO,FALSO
PH050509,Health Care Products-grooming /other-Dental hygiene products (mouthwash),PH050500,VERDADEIRO,FALSO
PS060000,School Related Products (Business-To-Customer),P0000000,VERDADEIRO,FALSO
DA040000,Digital goods: Audio (Digital Only -- No Physical Media),D0000000,FALSO,FALSO
DC020402,Computer Software - non-educational - prewritten/canned - physical media (Business-To-Business),DC020400,VERDADEIRO,FALSO
DC020502,Computer Software - non-educational - prewritten/canned - electronically downloaded (Business-To-Customer),DC020500,FALSO,FALSO
D9999999,Temporary Unmapped Digital Goods SKU - taxable default,D0000000,VERDADEIRO,FALSO
PH405218,Mouthwash - antiseptic,1140,VERDADEIRO,FALSO
PH403940,Ambulatory:  Quad Canes,PH050300,VERDADEIRO,FALSO
PR082658,Third Party Financing for $1 Purchase Payment Lease - Treatment as a Capital Lease,PR080000,VERDADEIRO,FALSO
PR082666,Third Party Financing for $1 Purchase Payment Lease - Treatment as a Financing Arrangement,PR080000,VERDADEIRO,FALSO
PH403883,Home Health Care / Sitz Bath,0670,VERDADEIRO,VERDADEIRO
PH403980,"Home Health Care / Mobility Enhancing Equipment / Transfer Chairs, Bench, Wheelchair Cushions",0670,VERDADEIRO,VERDADEIRO
PH403754,Equipment - medical - Sold to Medical Facility,0760,VERDADEIRO,FALSO
PH050051,Non-medicated over-the counter (OTC) products sold with prescription,PH050700,VERDADEIRO,FALSO
PF059392,Food and Food Ingredients - Beverages (carbonated) - 100% juice content,PF050100,VERDADEIRO,FALSO
PF052322,Snack items - Candy,PF050300,VERDADEIRO,FALSO
PF051522,Food Staples: Includes (Kelloggs Fruit Twistables / Stretch Island / Fruit Streamers / UNSWEETENED Baking Chocolate and UNSWEETENED Coconut),PF050300,VERDADEIRO,FALSO
PF051562,Rice Krispies Treats and Similar Products / Hershey Snacks Barz,PF050000,VERDADEIRO,FALSO
OO028842,Occasional Sales,O0000000,VERDADEIRO,FALSO
SI016642,Information services / Individual use,SI010000,FALSO,FALSO
PF050121,"Food & Food Ingredients - cooking/baking supplies - Cooking chocolate, icing sugar and icing mix",PF050500,VERDADEIRO,FALSO
PF050068,Food & Food Ingredients -Ice cream - containers 200 ml (approximately 0.42 pint) or more,PF050900,VERDADEIRO,FALSO
PF050070,"Food & Food Ingredients -Fruit snacks, non-roasted nuts and similar products.",PF050900,VERDADEIRO,FALSO
PF050072,Food & Food Ingredients -Bakery Products - Bread with ingredient weight limits,PF050900,VERDADEIRO,FALSO
PF050073,Food & Food Ingredients -Bakery Products - Flour- or egg-based products,PF050900,VERDADEIRO,FALSO
PF050075,"Food & Food Ingredients -Bakery Products - Sweets, Chocolates, Confectionery",PF050900,VERDADEIRO,FALSO
PF050096,Food & Food Ingredients -  Non-Alcoholic Beer and Wine,PF050000,VERDADEIRO,FALSO
PF050097,"Food & Food Ingredients - Chocolate, cocoa beans, cocoa butter, and chocolate cookies.",PF050300,VERDADEIRO,FALSO
PF050099,"Food & Food Ingredients - Milk chocolate, white chocolate, and filled chocolate",PF050300,VERDADEIRO,FALSO
PF050120,Food & Food Ingredients - Coated Granola cereal bars (flour-based),PF050300,VERDADEIRO,FALSO
DG010201,Games - Streaming / electronic download *See additional code description,DG010000,FALSO,FALSO
SW053001,Cloud Services / Software as a Service (SaaS) / License Agreement / Individual use,SW053000,FALSO,FALSO
SW054001,Cloud Services / Software as a Service (SaaS) / Service Agreement / Individual use,SW054000,FALSO,FALSO
SW054101,Cloud Services / Software as a Service (SaaS) / Service Agreement / Database Products / Individual use,SW054100,FALSO,FALSO
OC040000,Convenience Fee Associated with Online Reservation,O0000000,FALSO,FALSO
PH400034,Diabetic Supplies - sold at retail,0780,VERDADEIRO,FALSO
SW053004,Cloud Services / Software as a Service (SaaS) / License Agreement / Business use,SW053003,FALSO,FALSO
SW054004,Cloud Services / Software as a Service (SaaS) / Service Agreement / Business use,SW054003,FALSO,FALSO
SW054104,Cloud Services / Software as a Service (SaaS) / Service Agreement / Database Products / Business use,SW054103,FALSO,FALSO
SI016643,Information services / Business use,SI010000,FALSO,FALSO
OF020001,Cancellation Fees - Lodging,OF020000,FALSO,VERDADEIRO
SC020011,Carpet Cleaning Services / Residential / Deodorant or Protector Added,S0000000,FALSO,VERDADEIRO
SC020020,Carpet Cleaning Services / Commercial / No Deodorant or Protector Added,S0000000,FALSO,VERDADEIRO
SC020010,Carpet Cleaning Services / Residential / No Deodorant or Protector Added,S0000000,FALSO,VERDADEIRO
SC020021,Carpet Cleaning Services / Commercial / Deodorant or Protector Added,S0000000,FALSO,VERDADEIRO
OD010010,Discounts and Cash Allowances / Loyalty Rewards Points / Earned Through Purchases / Requires Negative Entry,OD010000,FALSO,VERDADEIRO
OD010102,Discounts and Cash Allowances / Cash Discount / Retailer Discounts For Early Payment / Discount Taken at Point of Sale / Requires Negative Entry,OD010000,FALSO,VERDADEIRO
OD010101,Discounts and Cash Allowances / Cash Discount / Retailer Discounts For Early Payment / Discount Taken After Point of Sale / Requires Negative Entry,OD010000,FALSO,VERDADEIRO
OD010103,Discounts and Cash Allowances / Retailer Discounts For Paying With Cash Rather Than Credit / Requires Negative Entry,OD010000,FALSO,VERDADEIRO
SB010100,Bank and Financial Services / Customer Fees & Charges / Service Charges / Checking Account,SB010000,FALSO,VERDADEIRO
SB010200,Bank and Financial Services / Customer Fees & Charges / Service Charges / Other,SB010000,FALSO,VERDADEIRO
SB010101,Financial and Banking / Customer Fees & Charges / Set Up Fee / Checking Account,SB010000,FALSO,VERDADEIRO
SB010103,Financial and Banking / Customer Fees & Charges / Set Up Fee / Other,SB010000,FALSO,VERDADEIRO
SB010105,Financial and Banking / Customer Fees & Charges / Services Charges / Savings Accounts,SB010000,FALSO,VERDADEIRO
SB010107,Financial and Banking / Customer Fees & Charges / Monthly Service Charges / Checking Accounts,SB010000,FALSO,VERDADEIRO
SB010109,Financial and Banking / Customer Fees & Charges / Monthly Service Charges / Other,SB010000,FALSO,VERDADEIRO
SB010111,Financial and Banking / Customer Fees & Charges / Automatic Teller Machine (ATM) Fees,SB010000,FALSO,VERDADEIRO
SB010113,Financial and Banking / Customer Fees & Charges / Dispute Fees,SB010000,FALSO,VERDADEIRO
SB010115,Financial and Banking / Customer Fees & Charges / Payment Processing Fee / Interchange,SB010000,FALSO,VERDADEIRO
SB010117,Financial and Banking / Customer Fees & Charges / Issuing Fee / Physical Card,SB010000,VERDADEIRO,VERDADEIRO
SB010119,Financial and Banking / Customer Fees & Charges / NSF Check Fees,SB010000,FALSO,VERDADEIRO
SB010121,Financial and Banking / Customer Fees & Charges / Identity Theft Protection Services,SB010000,FALSO,VERDADEIRO
SB010123,Financial and Banking / Customer Fees & Charges / Cash Advance Fees,SB010000,FALSO,VERDADEIRO
SC100223,Computer Software Maintenance (prewritten software) - Mandatory Agreement - Separately Stated Charges - Updates in Electronic Form - Upgrades Bug Fixes etc. / Business Use Only,SC100203,FALSO,VERDADEIRO
SB010102,Financial and Banking / Customer Fees & Charges / Set Up Fee / Savings Account,SB010000,FALSO,VERDADEIRO
SB010104,Financial and Banking / Customer Fees & Charges / ATM Card / Sale to Bank,SB010000,VERDADEIRO,VERDADEIRO
SB010106,Financial and Banking / ATM Replacement Card / Sale to Customer,SB010000,VERDADEIRO,VERDADEIRO
SB010108,Financial and Banking / Customer Fees & Charges / Monthly Service Charges / Savings Accounts,SB010000,FALSO,VERDADEIRO
SB010110,Financial and Banking / Customer Fees & Charges / 3-D Secure,SB010000,FALSO,VERDADEIRO
SB010112,Financial and Banking / Customer Fees & Charges / Credit Card Updater Fees,SB010000,FALSO,VERDADEIRO
SB010114,Financial and Banking / Customer Fees & Charges / Foreign Exchange Fees on Cross Border Transactions,SB010000,FALSO,VERDADEIRO
SB010116,Financial and Banking / Customer Fees & Charges / Issuing Fee / Virtual Card,SB010000,FALSO,VERDADEIRO
SB010118,"Financial and Banking / Customer Fees & Charges / Issuing Fee / Loading, Redemption, or Termination",SB010000,FALSO,VERDADEIRO
SB010120,Financial and Banking / Customer Fees & Charges / Payment Protection Services,SB010000,FALSO,VERDADEIRO
SB010122,Financial and Banking / Customer Fees & Charges / Over-Limit Fees,SB010000,FALSO,VERDADEIRO
SB010124,Financial and Banking / Customer Fees & Charges / Pay by Phone Fees,SB010000,FALSO,VERDADEIRO
SC100123,"Computer Software Maintenance (prewritten software) - Optional Agreement - Separately Stated Charges - Updates in Electronic Form - Upgrades, Bug Fixes, etc. / Business Use Only",SC100103,FALSO,VERDADEIRO
SW052000,ASP / Hosted software / Server not in the state / Individual use,SW050000,FALSO,VERDADEIRO
SA046706,Kennel Services,SA040000,FALSO,VERDADEIRO
SW052001,ASP / Hosted software / Server not in the state / Business use,SW050000,FALSO,VERDADEIRO
ST087642,"Training / Webinar / SaaS Platform / Pre-recorded, Non-Subscription and Materials (Tangible, Non-Electronic) / Lump Sum Price",ST080000,FALSO,VERDADEIRO
ST087640,"Training / Webinar Only / SaaS Platform / Pre-recorded, Non-Subscription",ST080000,FALSO,VERDADEIRO
ST087651,Training / Webinar / SaaS Platform / Subscription / Download of course or course materials,ST080000,FALSO,VERDADEIRO
ST087641,"Training / Webinar / SaaS Platform / Pre-recorded, Non-Subscription and Materials (Electronic) / Lump Sum Price",ST080000,FALSO,VERDADEIRO
PR100350,Rental and leasing / Moving truck rental,P0000000,VERDADEIRO,VERDADEIRO
